product_id,retailer,raw_name,cleaned_name,brand_raw,canonical_brand,category_raw,category_family_from_raw,product_type,category_family,price,unit_price,promo_text,amount,unit,pack_count,size_value,size_unit,unit_quantity,total_quantity,quantity_type,canonical_unit,package_type,is_organic_raw,is_private_label_raw,is_private_label_detected,attributes_json,confidence_json,overall_confidence,needs_review,missing_required_fields_json,warnings_json,url,scraped_at,estimated_cost
kr_0212,kroger,"Kroger Cookies & Cream Ice Cream, 48 fl oz",kroger cookies and cream ice cream 48 fl oz,Kroger,Kroger,Frozen,frozen,ice_cream,frozen,4.4,0.0917,,48.0,fl oz,1,48.0,fl_oz,48.0,48.0,volume,fl_oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/kroger/products/kr_0212,2026-04-30T22:40:00,3.36
kr_0213,kroger,"Kroger Apple Juice, 64 fl oz",kroger apple juice 64 fl oz,Kroger,Kroger,Beverages,beverages,apples,produce,2.33,0.0364,Save $1,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""organic"": false, ""package_type"": ""unknown"", ""produce_form"": ""unknown"", ""unit_basis"": ""unknown"", ""variety"": ""unknown""}","{""attributes"": 0.5, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.725, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""missing required attributes: produce_form, unit_basis"", ""raw category family beverages conflicts with inferred family produce""]}",0.725,True,"[""produce_form"", ""unit_basis""]","[""missing required attributes: produce_form, unit_basis"", ""raw category family beverages conflicts with inferred family produce""]",https://example.com/kroger/products/kr_0213,2026-04-30T22:23:00,1.54
kr_0214,kroger,"Kroger Cranberry Juice Cocktail, 64 fl oz",kroger cranberry juice cocktail 64 fl oz,Kroger,Kroger,Beverages,beverages,unknown,beverages,5.08,0.0794,,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": false, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/kroger/products/kr_0214,2026-04-30T22:06:00,3.72
kr_0215,kroger,"Kroger Lemonade, 64 fl oz",kroger lemonade 64 fl oz,Kroger,Kroger,Beverages,beverages,unknown,beverages,3.35,0.0523,Club price,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": ""unknown"", ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/kroger/products/kr_0215,2026-04-30T21:49:00,2.31
wm_0001,walmart,Great Value Organic Whole Milk 1 gal,great value organic whole milk 1 gal,Great Value,Great Value,Dairy & Eggs,unknown,milk,dairy_milk,5.43,,Save $2,1.0,gal,1,1.0,gal,128.0,128.0,volume,fl_oz,unknown,True,True,True,"{""fat_content"": ""whole"", ""lactose_free"": false, ""organic"": true, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0001,2026-05-08T11:09:00,3.19
wm_0002,walmart,Great Value Whole Milk 1 gal,great value whole milk 1 gal,Great Value,Great Value,Dairy & Eggs,unknown,milk,dairy_milk,3.82,3.82,Save $1,1.0,gal,1,1.0,gal,128.0,128.0,volume,fl_oz,unknown,False,True,True,"{""fat_content"": ""whole"", ""lactose_free"": false, ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0002,2026-05-08T10:01:00,2.92
wm_0003,walmart,Great Value 2% Reduced Fat Milk 0.5 gal,great value 2% reduced fat milk 0.5 gal,Great Value,Great Value,Dairy & Eggs,unknown,milk,dairy_milk,2.44,,,0.5,gal,1,0.5,gal,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""fat_content"": ""two_percent"", ""lactose_free"": false, ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0003,2026-05-08T08:53:00,1.67
wm_0004,walmart,"Great Value Unsweetened Almond Milk, 64 fl oz",great value unsweetened almond milk 64 fl oz,Great Value,Great Value,Dairy & Eggs,unknown,almond_milk,plant_based_milk,3.12,,Save $2,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,True,True,"{""barista_style"": false, ""base"": ""almond"", ""package_type"": ""unknown"", ""sweetness"": ""unsweetened""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0004,2026-05-08T08:02:00,1.91
wm_0005,walmart,Great Value Cage Free Large Brown Eggs 12 Count,great value cage free large brown eggs 12 count,Great Value,Great Value,Dairy & Eggs,unknown,eggs,eggs,3.99,0.3325,,12.0,ct,1,12.0,count,12.0,12.0,count,count,unknown,False,True,True,"{""cage_claim"": ""cage_free"", ""color"": ""brown"", ""egg_size"": ""large"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0005,2026-05-08T06:03:00,2.22
wm_0006,walmart,"Great Value Organic Large Brown Eggs, 12 Count",great value organic large brown eggs 12 count,Great Value,Great Value,Dairy & Eggs,unknown,eggs,eggs,5.83,0.4858,,12.0,ct,1,12.0,count,12.0,12.0,count,count,unknown,True,True,True,"{""cage_claim"": ""unknown"", ""color"": ""brown"", ""egg_size"": ""large"", ""organic"": true, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0006,2026-05-08T04:55:00,3.8
wm_0007,walmart,"Great Value White Sandwich Bread, 20 oz",great value white sandwich bread 20 oz,Great Value,Great Value,Bakery,bakery,bread,bakery,2.26,,,20.0,oz,1,20.0,oz,20.0,20.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0007,2026-05-08T03:47:00,1.55
wm_0008,walmart,Great Value 100% Whole Wheat Bread 20 oz,great value 100% whole wheat bread 20 oz,Great Value,Great Value,Bakery,bakery,bread,bakery,2.2,,Buy 2 save $1,20.0,oz,1,20.0,oz,20.0,20.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0008,2026-05-08T02:56:00,1.68
wm_0009,walmart,"Great Value Creamy Peanut Butter, 16 oz",great value creamy peanut butter 16 oz,Great Value,Great Value,Pantry,pantry,peanut_butter,pantry,2.85,,,16.0,oz,1,16.0,oz,16.0,16.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0009,2026-05-08T01:48:00,1.75
wm_0010,walmart,Great Value Restaurant Style White Corn Tortilla Chips 13 oz,great value restaurant style white corn tortilla chips 13 oz,Great Value,Great Value,Snacks,snacks,chips,snacks,2.34,0.18,Save $2,13.0,oz,1,13.0,oz,13.0,13.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0010,2026-05-08T00:40:00,1.81
wm_0011,walmart,"Buy 2 save $1 Great Value Pepperoni Frozen Pizza, 12 in",buy 2 save 1 great value pepperoni frozen pizza 12 in,Great Value,Great Value,Frozen Foods,frozen,frozen_pizza,frozen,4.11,0.3425,Buy 2 save $1,12.0,oz,1,12.0,oz,12.0,12.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0011,2026-05-07T23:49:00,2.64
wm_0012,walmart,"Great Value Organic Gala Apples, 3 lb Bag",great value organic gala apples 3 lb bag,Great Value,Great Value,Produce,produce,apples,produce,5.55,0.1156,Buy 2 save $1,48.0,oz,1,48.0,oz,48.0,48.0,weight,oz,bag,True,True,True,"{""organic"": true, ""package_type"": ""bag"", ""produce_form"": ""bagged"", ""unit_basis"": ""package"", ""variety"": ""gala""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0012,2026-05-07T22:41:00,3.76
wm_0013,walmart,Great Value Lime Sparkling Water 8pk 12oz,great value lime sparkling water 8 pack 12oz,Great Value,Great Value,Beverages,beverages,sparkling_water,beverages,3.08,0.0321,,12.0,fl oz,8,12.0,fl_oz,12.0,96.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""lime"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0013,2026-05-07T21:33:00,2.18
wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,great value plain nonfat greek yogurt 32 oz,Great Value,Great Value,Dairy & Eggs,unknown,greek_yogurt,yogurt,4.0,,Buy 2 save $1,32.0,oz,1,32.0,oz,32.0,32.0,weight,oz,unknown,False,True,True,"{""fat_content"": ""nonfat"", ""flavor"": ""plain"", ""multi_pack"": false, ""organic"": false, ""package_type"": ""unknown"", ""style"": ""greek""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0014,2026-05-07T19:34:00,2.56
wm_0015,walmart,"Great Value Unsalted Sweet Cream Butter, 16 oz",great value unsalted sweet cream butter 16 oz,Great Value,Great Value,Dairy & Eggs,unknown,butter,butter,4.11,0.0642,,16.0,oz,4,16.0,oz,16.0,64.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0015,2026-05-07T18:26:00,2.98
wm_0016,walmart,"Great Value Finely Shredded Mild Cheddar Cheese, 8 oz",great value finely shredded mild cheddar cheese 8 oz,Great Value,Great Value,Dairy & Eggs,unknown,cheese,cheese,2.91,,Save $1,8.0,oz,1,8.0,oz,8.0,8.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0016,2026-05-07T17:35:00,1.71
wm_0017,walmart,"Great Value Black Beans, 15 oz",great value black beans 15 oz,Great Value,Great Value,Pantry,pantry,canned_beans,pantry,1.02,,,15.0,oz,1,15.0,oz,15.0,15.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0017,2026-05-07T16:27:00,0.59
wm_0018,walmart,"Great Value Condensed Tomato Soup, 10.75 oz",great value condensed tomato soup 10.75 oz,Great Value,Great Value,Pantry,pantry,soup,pantry,1.28,,Rollback,10.75,oz,1,10.75,oz,10.75,10.75,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0018,2026-05-07T15:36:00,0.71
wm_0019,walmart,"Great Value Long Grain Enriched White Rice, 5 lb",great value long grain enriched white rice 5 lb,Great Value,Great Value,Pantry,pantry,rice,pantry,4.82,0.964,Save $1,5.0,lb,1,5.0,lb,80.0,80.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0019,2026-05-07T14:45:00,3.39
wm_0020,walmart,"Great Value Spaghetti Pasta, 16 oz",great value spaghetti pasta 16 oz,Great Value,Great Value,Pantry,pantry,pasta,pantry,1.24,,,16.0,oz,1,16.0,oz,16.0,16.0,weight,oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0020,2026-05-07T13:37:00,0.69
wm_0021,walmart,"Great VaIue 100% Orange Juic No Pulp, 52 fl oz",great vaiue 100% orange juic no pulp 52 fl oz,Great Value,Great Value,Beverages,beverages,unknown,beverages,3.55,,,52.0,fl oz,1,52.0,fl_oz,52.0,52.0,volume,fl_oz,unknown,False,True,True,"{""caffeine"": ""unknown"", ""carbonated"": ""unknown"", ""diet_type"": ""regular"", ""flavor"": ""orange"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0021,2026-05-07T12:46:00,2.56
wm_0022,walmart,"Buy 2 save $1 Great Value Baby-Cut Carrots, 1 lb",buy 2 save 1 great value baby cut carrots 1 lb,Great Value,Great Value,Produce,produce,carrots,produce,1.86,,Buy 2 save $1,1.0,lb,1,1.0,lb,16.0,16.0,weight,oz,unknown,False,True,True,"{""organic"": false, ""package_type"": ""unknown"", ""produce_form"": ""unknown"", ""unit_basis"": ""unknown"", ""variety"": ""unknown""}","{""attributes"": 0.5, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.875, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""missing required attributes: produce_form, unit_basis""]}",0.875,True,"[""produce_form"", ""unit_basis""]","[""missing required attributes: produce_form, unit_basis""]",https://example.com/walmart/products/wm_0022,2026-05-07T11:55:00,1.07
wm_0023,walmart,"Save $1 Great Value Original Cream Cheese, 8 oz",save 1 great value original cream cheese 8 oz,Great Value,Great Value,Dairy & Eggs,unknown,cheese,cheese,2.1,0.2625,Save $1,8.0,oz,1,8.0,oz,8.0,8.0,weight,oz,unknown,False,True,True,"{""flavor"": ""original"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0023,2026-05-07T11:04:00,1.62
wm_0024,walmart,"Great Value Extra Virgin Olive Oil, 17 fl oz",great value extra virgin olive oil 17 fl oz,Great Value,Great Value,Pantry,pantry,olive_oil,pantry,7.2,0.4235,Save $1,17.0,fl oz,1,17.0,fl_oz,17.0,17.0,volume,fl_oz,unknown,False,True,True,"{""flavor"": ""unknown"", ""organic"": false, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0024,2026-05-07T09:56:00,4.4
wm_0025,walmart,Coca-Cola Zero Sugar Soda 12-Pack 12 fl oz,coca cola zero sugar soda 12 pack 12 fl oz,Coca-Cola,Coca-Cola,Beverages,beverages,soda,beverages,7.84,0.0544,Rollback,12.0,fl oz,12,12.0,fl_oz,12.0,144.0,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""caffeinated"", ""carbonated"": true, ""diet_type"": ""zero_sugar"", ""flavor"": ""zero_sugar"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0025,2026-05-07T07:57:00,5.05
wm_0026,walmart,Save $1 Coca-CoIa Zro Sugar Soda 6-Pack 12 fl oz,save 1 coca coia zro sugar soda 6 pack 12 fl oz,Coca-Cola,Coca-Cola,Beverages,beverages,unknown,beverages,5.01,0.0696,Save $1,12.0,fl oz,6,12.0,fl_oz,12.0,72.0,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""unknown"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": true, ""overall"": 0.745, ""product_type"": 0.3, ""quantity"": 1.0, ""warnings"": [""product_type is unknown"", ""package_type is unknown""]}",0.745,True,"[""product_type""]","[""product_type is unknown"", ""package_type is unknown""]",https://example.com/walmart/products/wm_0026,2026-05-07T07:06:00,3.58
wm_0027,walmart,Coca-Cola Classic 12-Pack 12 fl oz Cans,coca cola classic 12 pack 12 fl oz cans,Coca-Cola,Coca-Cola,Beverages,beverages,soda,beverages,7.62,0.0529,Rollback,12.0,fl oz,12,12.0,fl_oz,12.0,144.0,volume,fl_oz,can,False,False,False,"{""caffeine"": ""caffeinated"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""can""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0027,2026-05-07T05:58:00,5.31
wm_0028,walmart,"Coca-Cola Classic, 2 L",coca cola classic 2 l,Coca-Cola,Coca-Cola,Beverages,beverages,soda,beverages,2.45,,Buy 2 save $1,2.0,liter,1,2.0,liter,67.628,67.628,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""caffeinated"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0028,2026-05-07T05:07:00,1.78
wm_0029,walmart,Diet Coke Soda 12-Pack 12 fl oz,diet coke soda 12 pack 12 fl oz,Coca-Cola,Coca-Cola,Beverages,beverages,soda,beverages,7.77,,Save $2,12.0,fl oz,12,12.0,fl_oz,12.0,144.0,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""caffeinated"", ""carbonated"": true, ""diet_type"": ""diet"", ""flavor"": ""diet"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0029,2026-05-07T04:16:00,5.71
wm_0030,walmart,Sprite Lemon Lime Soda 12-Pack 12 fl oz,sprite lemon lime soda 12 pack 12 fl oz,Sprite,Sprite,Beverages,beverages,soda,beverages,7.16,,Buy 2 save $1,12.0,fl oz,12,12.0,fl_oz,12.0,144.0,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""unknown"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""lemon_lime"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0030,2026-05-07T03:25:00,5.05
wm_0031,walmart,Save $2 Pepsi Soda 12-Pack 12 fl oz,save 2 pepsi soda 12 pack 12 fl oz,Pepsi,Pepsi,Beverages,beverages,soda,beverages,8.15,,Save $2,12.0,fl oz,12,12.0,fl_oz,12.0,144.0,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""caffeinated"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""classic"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0031,2026-05-07T02:34:00,5.87
wm_0032,walmart,LaCroix Sparkling Water Lime 8-Pack 12 fl oz Cans,lacroix sparkling water lime 8 pack 12 fl oz cans,LaCroix,LaCroix,Beverages,beverages,sparkling_water,beverages,3.66,,,12.0,fl oz,8,12.0,fl_oz,12.0,96.0,volume,fl_oz,can,False,False,False,"{""caffeine"": ""unknown"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""lime"", ""package_type"": ""can""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 1.0, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": []}",1.0,False,[],[],https://example.com/walmart/products/wm_0032,2026-05-07T01:26:00,2.19
wm_0033,walmart,LaCroix Sparkling Water Lime 12-Pack 12 fl oz,lacroix sparkling water lime 12 pack 12 fl oz,LaCroix,LaCroix,Beverages,beverages,sparkling_water,beverages,4.97,0.0345,Rollback,12.0,fl oz,12,12.0,fl_oz,12.0,144.0,volume,fl_oz,unknown,False,False,False,"{""caffeine"": ""unknown"", ""carbonated"": true, ""diet_type"": ""regular"", ""flavor"": ""lime"", ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0033,2026-05-07T00:35:00,3.58
wm_0034,walmart,"Silk Unsweetened Almondmilk, 64 fl oz",silk unsweetened almondmilk 64 fl oz,Silk,Silk,Dairy & Eggs,unknown,almond_milk,plant_based_milk,4.26,0.0666,Rollback,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,False,False,"{""barista_style"": false, ""base"": ""almond"", ""package_type"": ""unknown"", ""sweetness"": ""unsweetened""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0034,2026-05-06T22:36:00,2.43
wm_0035,walmart,Silk Original Soymilk 64 fl oz,silk original soymilk 64 fl oz,Silk,Silk,Dairy & Eggs,unknown,soy_milk,plant_based_milk,3.58,,Save $2,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,False,False,False,"{""barista_style"": false, ""base"": ""soy"", ""package_type"": ""unknown"", ""sweetness"": ""original""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0035,2026-05-06T21:45:00,2.19
wm_0036,walmart,"Horizon Organic Whole Milk, 64 fl oz",horizon organic whole milk 64 fl oz,Horizon Organic,Horizon Organic,Dairy & Eggs,unknown,milk,dairy_milk,4.44,0.0694,Save $2,64.0,fl oz,1,64.0,fl_oz,64.0,64.0,volume,fl_oz,unknown,True,False,False,"{""fat_content"": ""whole"", ""lactose_free"": false, ""organic"": true, ""package_type"": ""unknown""}","{""attributes"": 1.0, ""brand"": 1.0, ""needs_review"": false, ""overall"": 0.92, ""product_type"": 1.0, ""quantity"": 1.0, ""warnings"": [""package_type is unknown""]}",0.92,False,[],"[""package_type is unknown""]",https://example.com/walmart/products/wm_0036,2026-05-06T18:55:00,3.09
