candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,candidate_priority,title_similarity,brand_score,product_type_score,category_score,quantity_score,package_score,attribute_score,private_label_score,confidence_score,blocking_strength_score,equivalence_score,substitute_score,hard_conflicts_json,match_type,route,match_explanation
cand_003201,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4156,1.0,1.0,1.0,0.0,0.7,0.0,0.0,0.92,1.0,0.5823,0.5616,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003202,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wf_0066,whole_foods,Stonyfield Organic Whole Milk Yogurt 32 oz,Stonyfield,milk,dairy_milk,32.0,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.5176,0.5,1.0,1.0,0.25,0.7,0.4,0.0,0.92,0.45,0.5851,0.6343,"[""brand_conflict_for_exact"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003203,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wf_0073,whole_foods,365 Organic Coconut Milk Can 13.5 fl oz,365,milk,dairy_milk,13.5,volume,can,True,0.787,True,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.561,0.5,1.0,1.0,0.0,0.7,0.75,0.0,0.8535,0.45,0.5766,0.6711,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003205,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0001,walmart,Great Value Organic Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.5823,0.5,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.7723,0.8082,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003206,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0002,walmart,Great Value Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4789,0.5,1.0,1.0,1.0,0.7,0.0,0.0,0.92,1.0,0.7168,0.7179,"[""organic_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003207,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0003,walmart,Great Value 2% Reduced Fat Milk 0.5 gal,Great Value,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",MEDIUM,0.6585,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5713,0.6408,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003208,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0036,walmart,"Horizon Organic Whole Milk, 64 fl oz",Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""horizon"", ""milk""]",HIGH,0.5882,1.0,1.0,1.0,0.0,0.7,0.4,0.0,0.92,1.0,0.6482,0.6588,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003209,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0037,walmart,Horizon Organic 2% Reduced Fat Milk 1 gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""fat"", ""horizon"", ""milk"", ""reduced""]",HIGH,0.9524,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9629,0.9652,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Horizon Organic, product type milk, compatible quantity, and no critical attribute conflicts."
cand_003210,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0038,walmart,"Fairlife Lactose Free 2% Ultra-Filtered Milk, 52 fl oz",Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.858,True,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.4536,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.889,0.45,0.5255,0.5904,"[""brand_conflict_for_exact"", ""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003211,tg_0042,target,Horizon Organic 2% Reduced Fat Milk - 1 Gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,wm_0078,walmart,Great Value 2% Reduced Fat Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.7241,0.5,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.7936,0.8224,"[""organic_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003214,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wf_0001,whole_foods,"365 Organic Whole Milk, 128 fl oz",365,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.38,0.5,1.0,1.0,0.0,0.7,0.0,0.0,0.92,0.45,0.4745,0.503,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003215,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wf_0002,whole_foods,365 Whole Milk 1 Gallon,365,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.3111,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.45,0.5042,0.5761,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003216,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wf_0003,whole_foods,365 2% Reduced Fat Milk 64 fl oz,365,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.8772,0.5,1.0,1.0,0.65,0.7,1.0,0.0,0.92,1.0,0.8066,0.9052,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003217,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wf_0027,whole_foods,Horizn 0rganic Whole Milk 64 fl oz,Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.4545,0.5,1.0,1.0,0.65,0.7,0.4,0.0,0.92,1.0,0.6832,0.7429,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003219,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wf_0073,whole_foods,365 Organic Coconut Milk Can 13.5 fl oz,365,milk,dairy_milk,13.5,volume,can,True,0.787,True,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.4151,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.8535,0.45,0.5198,0.5865,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003220,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wf_0147,whole_foods,365 Plain Whole Milk Yogurt 32 oz,365,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.42,0.5,1.0,1.0,0.25,0.7,0.4,0.0,0.92,0.45,0.5705,0.6245,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003221,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0001,walmart,Great Value Organic Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.4078,0.5,1.0,1.0,0.0,0.7,0.0,0.0,0.92,0.45,0.4787,0.5058,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003222,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0002,walmart,Great Value Whole Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.4,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.45,0.5175,0.585,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003223,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0003,walmart,Great Value 2% Reduced Fat Milk 0.5 gal,Great Value,milk,dairy_milk,64.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",HIGH,0.6552,0.5,1.0,1.0,0.65,0.7,1.0,0.0,0.92,1.0,0.7733,0.883,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003224,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0036,walmart,"Horizon Organic Whole Milk, 64 fl oz",Horizon Organic,milk,dairy_milk,64.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",HIGH,0.3689,0.5,1.0,1.0,0.65,0.7,0.0,0.0,0.92,1.0,0.6303,0.6544,"[""brand_conflict_for_exact"", ""organic_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003225,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0037,walmart,Horizon Organic 2% Reduced Fat Milk 1 gal,Horizon Organic,milk,dairy_milk,128.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",MEDIUM,0.6333,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5675,0.6383,"[""brand_conflict_for_exact"", ""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003226,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0038,walmart,"Fairlife Lactose Free 2% Ultra-Filtered Milk, 52 fl oz",Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.858,True,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""fairlife"", ""filtered"", ""free"", ""lactose"", ""milk"", ""ultra""]",HIGH,0.7586,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.889,1.0,0.9088,0.8959,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Fairlife, product type milk, compatible quantity, and no critical attribute conflicts."
cand_003227,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0078,walmart,Great Value 2% Reduced Fat Milk 1 gal,Great Value,milk,dairy_milk,128.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""fat"", ""milk"", ""reduced""]",MEDIUM,0.6786,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.75,0.6343,0.7629,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type milk and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003228,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0083,walmart,Great Value Whole Milk Mozzarella Shredded 16 oz,Great Value,milk,dairy_milk,16.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.4522,0.5,1.0,1.0,0.25,0.7,0.4,0.0,0.92,0.45,0.5753,0.6277,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003229,tg_0043,target,Fairlife Lactose Free 2% Reduced Fat Ultra Filtered Milk - 52 fl oz,Fairlife,milk,dairy_milk,52.0,volume,unknown,False,0.92,False,wm_0179,walmart,"Great Value Plain Whole Milk Yogurt, 32 oz",Great Value,milk,dairy_milk,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""milk""]",LOW,0.4404,0.5,1.0,1.0,0.25,0.7,0.4,0.0,0.92,0.45,0.5736,0.6265,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003231,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""bottom"", ""chobani"", ""greek"", ""on"", ""yogurt""]",HIGH,0.8571,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.9236,0.9057,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_003232,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""bottom"", ""chobani"", ""greek"", ""on"", ""yogurt""]",HIGH,0.708,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8662,0.8208,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003236,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""nonfat"", ""yogurt""]",MEDIUM,0.6129,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.92,0.75,0.5644,0.6363,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003237,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""greek"", ""yogurt""]",HIGH,0.7925,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.9139,0.8992,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_003238,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""greek"", ""yogurt""]",HIGH,0.7759,1.0,1.0,1.0,0.0,0.7,0.75,0.0,0.96,1.0,0.7114,0.7476,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003239,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6168,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8525,0.8117,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003240,tg_0044,target,Chobani Blueberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6168,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8525,0.8117,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003243,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""greek"", ""yogurt""]",HIGH,0.6727,1.0,1.0,1.0,0.0,0.7,0.75,0.0,0.96,1.0,0.6959,0.7373,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003244,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.5766,1.0,1.0,1.0,0.0,0.7,0.4,0.0,0.96,1.0,0.6465,0.6577,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003248,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wm_0014,walmart,Great Value Plain Nonfat Greek Yogurt 32 oz,Great Value,greek_yogurt,yogurt,32.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""greek"", ""nonfat"", ""yogurt""]",MEDIUM,0.6129,0.5,1.0,1.0,0.3,0.7,0.4,0.0,0.96,0.75,0.6244,0.6813,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003249,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wm_0039,walmart,"Chobani Non-Fat Greek Yogurt, Blueberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""greek"", ""yogurt""]",HIGH,0.7692,1.0,1.0,1.0,0.0,0.7,0.75,0.0,0.96,1.0,0.7104,0.7469,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003250,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wm_0040,walmart,Chobani Non-Fat Greek Yogurt Blueberry 4-Pack 5.3 oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""blueberry"", ""chobani"", ""cups"", ""greek"", ""yogurt""]",HIGH,0.8421,1.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.9513,0.9342,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
cand_003251,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wm_0041,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6095,1.0,1.0,1.0,0.0,0.7,0.4,0.0,0.96,1.0,0.6514,0.661,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003252,tg_0045,target,Chobani Blueberry Nonfat Greek Yogurt 4 Pack - 5.3oz Cups,Chobani,greek_yogurt,yogurt,21.2,weight,cup,False,1.0,False,wm_0076,walmart,"Chobani Non-Fat Greek Yogurt, Strawberry, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""chobani"", ""greek"", ""yogurt""]",HIGH,0.6095,1.0,1.0,1.0,0.0,0.7,0.4,0.0,0.96,1.0,0.6514,0.661,"[""flavor_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_003255,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wf_0028,whole_foods,"Chobani Greek Yogurt, Blueberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""bottom"", ""chobani"", ""greek"", ""on"", ""yogurt""]",HIGH,0.6726,1.0,1.0,1.0,1.0,0.7,0.4,0.0,0.92,1.0,0.8609,0.8173,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type greek_yogurt and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_003256,tg_0046,target,Chobani Strawberry on the Bottom Nonfat Greek Yogurt - 5.3oz,Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,wf_0029,whole_foods,"Chobani Greek Yogurt, Strawberry on the Bottom, 5.3 oz",Chobani,greek_yogurt,yogurt,5.3,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""bottom"", ""chobani"", ""greek"", ""on"", ""strawberry"", ""yogurt""]",HIGH,0.8596,1.0,1.0,1.0,1.0,0.7,0.75,0.0,0.92,1.0,0.9239,0.906,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Chobani, product type greek_yogurt, compatible quantity, and no critical attribute conflicts."
