candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,shared_token_count,same_product_type,same_category_family,same_brand,both_private_label,same_quantity_type,quantity_ratio,quantity_compatible,candidate_priority
cand_002687,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wf_0161,whole_foods,365 Frozen Mixed Berries 12 oz,365,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002688,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wf_0163,whole_foods,365 Frozen Broccoli 12 oz,365,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002689,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wf_0164,whole_foods,365 Frozen Peas 12 oz,365,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002690,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wf_0166,whole_foods,365 Frozen Waffles 10 ct,365,unknown,frozen,12.5,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""frozen"", ""waffles""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_002691,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0011,walmart,"Buy 2 save $1 Great Value Pepperoni Frozen Pizza, 12 in",Great Value,frozen_pizza,frozen,12.0,weight,unknown,True,0.92,False,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002692,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0058,walmart,DiGiorno Pepperoni Frozen Pizza Original Rising Crust 27.5 oz,DiGiorno,frozen_pizza,frozen,27.5,weight,unknown,False,0.92,False,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,False,True,0.4545,False,LOW
cand_002693,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0059,walmart,"Tombstone Pepperoni Original Frozen Pizza, 18.5 oz",Tombstone,frozen_pizza,frozen,18.5,weight,unknown,False,0.92,False,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,False,True,0.6757,False,LOW
cand_002694,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0077,walmart,Great Value Frozen Broccoli Florets 12 oz,Great Value,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002695,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0090,walmart,Great Value Frozen French Fries 32 oz,Great Value,unknown,frozen,32.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.3906,False,LOW
cand_002696,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0099,walmart,Great Value Frozen Sweet Corn 12 oz,Great Value,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002697,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0193,walmart,"Great Value Frozen Mixed Berries, 12 oz",Great Value,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002698,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0195,walmart,"Great Value Frozen Broccoli, 12 oz",Great Value,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002699,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0196,walmart,"Great Value Frozen Peas, 12 oz",Great Value,unknown,frozen,12.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,0.96,True,LOW
cand_002700,kr_0207,kroger,"Kroger Frozen Waffles, 10 ct",Kroger,unknown,frozen,12.5,weight,unknown,True,0.745,True,wm_0198,walmart,"Great Value Frozen Waffles, 10 ct",Great Value,unknown,frozen,12.5,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""frozen"", ""waffles""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_002701,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0017,target,Good & Gather Mild Cheddar Shredded Cheese - 8oz,Good & Gather,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002702,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0024,target,Market Pantry Original Cream Cheese - 8oz,Market Pantry,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002703,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0052,target,Doritos Nacho Cheese Tortilla Chips - 9.25oz,Doritos,cheese,cheese,9.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.7708,False,LOW
cand_002704,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0061,target,Kraft Original Macaroni & Cheese - 7.25oz,Kraft,cheese,cheese,7.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.6042,False,LOW
cand_002705,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0079,target,Market Pantry Macaroni & Cheese Original 7.25 oz,Market Pantry,cheese,cheese,7.25,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6042,False,HIGH
cand_002706,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0175,target,Good & Gather Cottage Cheese - 16 oz,Good & Gather,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.75,False,HIGH
cand_002707,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0176,target,Market Pantry Ricotta Cheese - 15 oz,Market Pantry,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.8,True,HIGH
cand_002708,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0177,target,Market Pantry String Cheese Mozzarella - 12 ct,Market Pantry,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,False,1.0,False,HIGH
cand_002709,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0178,target,Market Pantry Sliced Swiss Cheese - 8 oz,Market Pantry,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002710,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0200,target,Good & Gather Frozen Cheese Pizza - 12 inch,Good & Gather,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen"", ""inch"", ""pizza""]",4,True,True,False,True,True,1.0,True,HIGH
cand_002711,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,tg_0201,target,Save 20% Market Pantry Frozen Burritos Bean Cheese - 8 ct,Market Pantry,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen""]",2,True,True,False,True,True,0.375,False,HIGH
cand_002712,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0054,whole_foods,Manchego Cheese 1/4 lb wedge,Whole Foods,cheese,cheese,4.0,weight,unknown,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.3333,False,LOW
cand_002713,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0055,whole_foods,Burrata Cheese 8 oz tub,Belgioioso,cheese,cheese,8.0,weight,tub,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.6667,False,LOW
cand_002714,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0142,whole_foods,365 Cottage Cheese 16 oz,365,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.75,False,HIGH
cand_002715,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0143,whole_foods,365 Ricotta Cheese 15 oz,365,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.8,True,HIGH
cand_002716,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0144,whole_foods,365 String Cheese Mozzarella 12 ct,365,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,False,1.0,False,HIGH
cand_002717,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0145,whole_foods,365 Sliced Swiss Cheese 8 oz,365,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002718,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0167,whole_foods,365 Frozen Cheese Pizza 12 inch,365,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen"", ""inch"", ""pizza""]",4,True,True,False,True,True,1.0,True,HIGH
cand_002719,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wf_0168,whole_foods,365 Frozen Burritos Bean Cheese 8 ct,365,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen""]",2,True,True,False,True,True,0.375,False,HIGH
cand_002720,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0016,walmart,"Great Value Finely Shredded Mild Cheddar Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002721,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0023,walmart,"Save $1 Great Value Original Cream Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002722,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0047,walmart,"Doritos Nacho Cheese Flavored Tortilla Chips, 9.25 oz",Doritos,cheese,cheese,9.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.7708,False,LOW
cand_002723,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0056,walmart,"Kraft Original Mac & Cheese Dinner, 7.25 oz",Kraft,cheese,cheese,7.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.6042,False,LOW
cand_002724,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0106,walmart,Great Value Sliced American Cheese 24 ct,Great Value,cheese,cheese,24.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,False,0.5,False,HIGH
cand_002725,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0174,walmart,"Great Value Cottage Cheese, 16 oz",Great Value,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.75,False,HIGH
cand_002726,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0175,walmart,"Save $2 Great Value Ricotta Cheese, 15 oz",Great Value,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.8,True,HIGH
cand_002727,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0176,walmart,"Great Value String Cheese Mozzarella, 12 ct",Great Value,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,False,1.0,False,HIGH
cand_002728,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0177,walmart,"Great Value Sliced Swiss Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_002729,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0199,walmart,"Great Value Frozen Cheese Pizza, 12 inch",Great Value,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen"", ""inch"", ""pizza""]",4,True,True,False,True,True,1.0,True,HIGH
cand_002730,kr_0208,kroger,"Simple Truth Frozen Cheese Pizza, 12 inch",Simple Truth,cheese,cheese,12.0,weight,unknown,True,0.85,False,wm_0200,walmart,"Great Value Frozen Burritos Bean Cheese, 8 ct",Great Value,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen""]",2,True,True,False,True,True,0.375,False,HIGH
cand_002731,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0017,target,Good & Gather Mild Cheddar Shredded Cheese - 8oz,Good & Gather,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.25,False,HIGH
cand_002732,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0024,target,Market Pantry Original Cream Cheese - 8oz,Market Pantry,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.25,False,HIGH
cand_002733,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0052,target,Doritos Nacho Cheese Tortilla Chips - 9.25oz,Doritos,cheese,cheese,9.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.2891,False,LOW
cand_002734,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0061,target,Kraft Original Macaroni & Cheese - 7.25oz,Kraft,cheese,cheese,7.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.2266,False,LOW
cand_002735,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0079,target,Market Pantry Macaroni & Cheese Original 7.25 oz,Market Pantry,cheese,cheese,7.25,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.2266,False,HIGH
cand_002736,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0175,target,Good & Gather Cottage Cheese - 16 oz,Good & Gather,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.5,False,HIGH
cand_002737,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0176,target,Market Pantry Ricotta Cheese - 15 oz,Market Pantry,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.4688,False,HIGH
cand_002738,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0177,target,Market Pantry String Cheese Mozzarella - 12 ct,Market Pantry,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,False,0.375,False,HIGH
cand_002739,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0178,target,Market Pantry Sliced Swiss Cheese - 8 oz,Market Pantry,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.25,False,HIGH
cand_002740,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0200,target,Good & Gather Frozen Cheese Pizza - 12 inch,Good & Gather,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen""]",2,True,True,False,True,True,0.375,False,HIGH
cand_002741,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,tg_0201,target,Save 20% Market Pantry Frozen Burritos Bean Cheese - 8 ct,Market Pantry,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bean"", ""burritos"", ""cheese"", ""frozen""]",4,True,True,False,True,True,1.0,True,HIGH
cand_002742,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0054,whole_foods,Manchego Cheese 1/4 lb wedge,Whole Foods,cheese,cheese,4.0,weight,unknown,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.125,False,LOW
cand_002743,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0055,whole_foods,Burrata Cheese 8 oz tub,Belgioioso,cheese,cheese,8.0,weight,tub,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.25,False,LOW
cand_002744,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0142,whole_foods,365 Cottage Cheese 16 oz,365,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.5,False,HIGH
cand_002745,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0143,whole_foods,365 Ricotta Cheese 15 oz,365,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.4688,False,HIGH
cand_002746,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0144,whole_foods,365 String Cheese Mozzarella 12 ct,365,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,False,0.375,False,HIGH
cand_002747,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0145,whole_foods,365 Sliced Swiss Cheese 8 oz,365,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.25,False,HIGH
cand_002748,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0167,whole_foods,365 Frozen Cheese Pizza 12 inch,365,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese"", ""frozen""]",2,True,True,False,True,True,0.375,False,HIGH
cand_002749,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wf_0168,whole_foods,365 Frozen Burritos Bean Cheese 8 ct,365,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""bean"", ""burritos"", ""cheese"", ""frozen""]",4,True,True,False,True,True,1.0,True,HIGH
cand_002750,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wm_0016,walmart,"Great Value Finely Shredded Mild Cheddar Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.25,False,HIGH
cand_002751,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wm_0023,walmart,"Save $1 Great Value Original Cream Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,True,True,0.25,False,HIGH
cand_002752,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wm_0047,walmart,"Doritos Nacho Cheese Flavored Tortilla Chips, 9.25 oz",Doritos,cheese,cheese,9.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.2891,False,LOW
cand_002753,kr_0209,kroger,"Kroger Frozen Burritos Bean Cheese, 8 ct",Kroger,cheese,cheese,32.0,weight,unknown,True,0.85,False,wm_0056,walmart,"Kraft Original Mac & Cheese Dinner, 7.25 oz",Kraft,cheese,cheese,7.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.2266,False,LOW
